text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
and i couldn't happen to a nicer girl,2058.48,55.93,2086.445,0.4404,0.0,0.8,-0.057660095380672176,0.048188742447481794,-0.20603239025214753
look don't fool with the fun flute,2151.68,8.159,2155.7595,0.6914,0.3,0.7,-0.005550461083367244,0.030993808510961503,-0.2031162086063827
unless you check with the master,2153.119,6.72,2156.4790000000003,0.0,0.0,0.4,-0.004991458946894628,0.030719750017150334,-0.20297766003381862
gentlemen it is time oh,2160.8,5.76,2163.6800000000003,0.0,0.0,0.6,0.0005965262205112876,0.027860322896422405,-0.20148055600205403
my princess is impatient vladimir lay,2164.079,4.641,2166.3995,-0.296,-0.2,0.4,0.0027019225918162235,0.026728129576822447,-0.20086370319099592
out my top hat white tie and swim fins,2166.56,7.279,2170.1995,0.2023,0.25,0.4,0.00563719346986793,0.025101424985921612,-0.19995544130797901
very good mega droid dude,2168.72,5.119,2171.2795,0.4927,0.7371988682603154,0.8,0.006469770271459218,0.02462999131774715,-0.19968755885987083
carol are you sure you know what you're,2182.8,3.84,2184.7200000000003,0.3182,0.5,-0.7,0.01674765467519354,0.018461210095388494,-0.19600275269020273
doing do i know what i'm doing you lucky,2184.32,2.96,2185.8,0.4215,0.3333333333333333,0.7,0.017565309964396248,0.017943691785734486,-0.1956791279675227
then george told you exhale a little,2187.28,2.72,2188.6400000000003,0.0,-0.1875,0.3,0.019708416049381065,0.016569226011083567,-0.19480909816286168
willie i want to slip this over your,2188.96,2.32,2190.12,0.0772,0.0,-0.7,0.020820998798079984,0.01584549546999655,-0.1943448758381622
head so you haven't got anything in,2190.0,3.119,2191.5595,0.0,0.0,0.2,0.021900194798303463,0.015136906035402393,-0.1938863069131032
straw with a wider brim a long oval have,2191.28,3.12,2192.84,0.0,-0.05,0.3,0.02285766049645862,0.014502863635500723,-0.19347258665937753
you no no you wouldn't have that here,2193.119,2.48,2194.359,0.2235,0.0,-0.7,0.02399026199134342,0.013746363797286786,-0.19297477377258926
we'll just try it on for size,2194.4,2.88,2195.84,0.0,0.0,0.4,0.02509107187088819,0.013004418036493989,-0.1924821163577513
any size it'll do this kid's head's a,2195.599,3.041,2197.1195,0.0,0.0,0.4,0.026039266956322117,0.012360093929913885,-0.19205072806138976
little pointy you know he takes anything,2197.28,2.799,2198.6795,0.0,-0.1875,0.4,0.027191648763140334,0.011570536549886018,-0.19151759666224744
from a 3 to a nine and seven,2198.64,4.4,2200.84,0.0,0.0,0.3,0.02878069328157354,0.010470224973428215,-0.19076634063368259
eight sucking your nose there there we,2200.079,3.52,2201.8390000000004,0.0,0.0,-0.7,0.02951264301863591,0.009958916077051376,-0.1904139393237038
oh there you are pretty snug i asked the,2203.599,3.201,2205.1995,0.4939,0.25,0.3,0.03196117526955064,0.008228133486192933,-0.1892054443796046
end but it's a little crowded that's,2205.68,1.6,2206.48,0.0,-0.1875,0.7,0.0328884323056953,0.007564575504967884,-0.18873568981769773
and you two jokes well it's easy when,2207.28,3.44,2209.0,0.7184,0.4333333333333333,0.6,0.03470357891520793,0.006252853499884808,-0.18779647998754156
you're brain oh he's bloody brave this,2209.04,3.28,2210.68,0.128,0.0,0.7,0.03590630797072737,0.0053744433810299155,-0.1871595854427472
fella yeah i take brain fills,2210.72,3.119,2212.2795,0.296,0.0,0.7,0.03704574056387575,0.004535504239608251,-0.18654529708660553
tell her about the time at catalina when,2212.32,3.36,2214.0,0.0,0.0,0.7,0.03826502392819024,0.003630530818147996,-0.18587600179787106
i got that big barge off the bottom boy,2213.839,3.76,2215.719,0.0,0.0,0.7,0.0394764920384622,0.0027239815397455676,-0.18519853541867337
was she having oh but a lovely girl yeah,2215.68,3.679,2217.5195,0.8402,0.5,0.7,0.04073795569308102,0.0017722457958361784,-0.18447965771144728
here on that you may want to do your,2219.359,2.801,2220.7595,0.0772,0.0,0.2,0.04298810004910344,5.500549675797905e-05,-0.18316239373612425
nails down there oh thanks he usually,2220.56,3.12,2222.12,0.4404,-0.0685185185185185,0.2,0.04392509390158392,-0.0006674395104398318,-0.18260031344061092
sticks it in my back you know take,2222.16,3.28,2223.8,0.0,0.0,-0.7,0.04507552022394097,-0.0015603383790750217,-0.18189901686994994
two we're having a one cent sale don't,2223.68,3.439,2225.3995,0.0,0.0,-0.7,0.046163882513326274,-0.002411027689960614,-0.1812239793580259
forget my roy rogers water pistol you,2225.44,2.88,2226.88,-0.2263,0.0,0.2,0.047165106227316705,-0.0031987122897720282,-0.18059283831400197
wanna take a plumber's helper down with,2227.119,2.401,2228.3195,0.34,-0.1555555555555555,0.2,0.048132801405413636,-0.003964657956987564,-0.17997339734463927
you no i work alone you know,2228.32,2.799,2229.7195,-0.4939,0.0,0.3,0.04906835043255535,-0.004709486606980121,-0.1793655361973298
harold before you go down i want you to,2229.52,3.36,2231.2,0.0772,-0.1555555555555555,-0.7,0.05005158039347242,-0.005496853850216865,-0.17871696169043844
think again no no no no time to start,2231.119,3.361,2232.7995,0.5667,0.0,-0.8,0.05110664258099389,-0.006346955845815405,-0.17800966097655838
thinking he's gonna start sinking hey,2232.88,2.88,2234.32,0.0,0.0,-0.7,0.05210252872067023,-0.007154322853221872,-0.17733100346633096
how about a little kiss for your hero,2234.48,3.28,2236.12,0.7275,-0.1875,0.8,0.05327239582488212,-0.00810886728745975,-0.17651974951106397
just for luck huh,2235.76,4.319,2237.9195000000004,0.4588,0.0,0.3,0.0544318889082237,-0.009061481237452023,-0.1757003103115228
sorry madam next window please remind,2237.76,3.44,2239.48,0.25,-0.25,0.2,0.05542908282184385,-0.009885958126690518,-0.1749829706996304
him of bogaten,2240.079,4.961,2242.5595000000003,0.0,0.0,0.5,0.05737376055988539,-0.01150767089773711,-0.17354926984625793
oh yes bogatan bogatan,2241.2,6.399,2244.3995,0.4019,0.0,0.7,0.058520651763894926,-0.012472695930781996,-0.17268132993756857
hey huh where is he running wait wait,2245.04,6.0,2248.04,0.0,0.0,0.2,0.06075558070632602,-0.014371637043494815,-0.17093963520179553
just want to lean in here will you,2247.599,3.441,2249.3195,0.0772,0.0,0.4,0.06153001132185522,-0.01503534368876805,-0.17031989773009207
oh you should have thought of that,2254.8,2.96,2256.28,0.0,0.0,-0.7,0.06563792291646235,-0.018605457724837744,-0.1668811741841355
before oh but fellas no we can't go,2255.68,3.2,2257.28,-0.4215,0.0,-0.7,0.06621307759580851,-0.01911203144130337,-0.16637799799809364
through that again now if your wool,2257.76,2.4,2258.96,0.0,0.0,0.2,0.06717069504277007,-0.019959175893702514,-0.165527650941459
underwear starts to itch it'll just have,2258.88,2.64,2260.2000000000003,0.0,0.0,-0.7,0.0678705771705194,-0.020581274301344325,-0.16489605886706346
to it oh well get me another pair of,2260.16,2.64,2261.48,0.2732,0.0,0.2,0.06858688040102233,-0.02122057481133332,-0.16424064106025169
hands for instance i thought you worked,2261.52,1.68,2262.36,0.0,0.0,-0.7,0.06907572022574025,-0.021658387497452653,-0.16378804133036703
i know but this is different,2263.2,8.639,2267.5195,0.0,0.0,0.3,0.07188281120457858,-0.024196712053891907,-0.16110283506637807
should have put some water in the,2276.96,2.879,2278.3995,0.0,0.0,-0.5,0.077475777638936,-0.02938106643129742,-0.1552791626194851
radiator we could have made a cup of tea,2278.0,3.44,2279.72,0.0,0.0,0.4,0.07812483932573794,-0.029993983483922612,-0.1545589318190539
that is enough over the side,2279.839,3.841,2281.7595,0.0,0.0,0.4,0.0791147868283912,-0.030933424459609112,-0.15344135106150772
karma oh thanks pal i'll bring you back,2281.44,3.36,2283.12,0.4404,0.1,0.4,0.07976673347095252,-0.031555179640735995,-0.15269245182597774
some salt water attack,2283.68,3.919,2285.6395,-0.4767,0.0,-0.7,0.08095634756184497,-0.0326960412259784,-0.15129871460481822
cut to fit the kisser huh tie it tight,2284.8,3.36,2286.48,0.4767,0.1107142857142857,0.7,0.08134809917132708,-0.033073542324652136,-0.15083185641455124
say right if you find work won't you hey,2288.16,3.919,2290.1195,0.0,0.2857142857142857,0.3,0.08301515073381091,-0.03469004046177521,-0.14879985836106258
i'm going boy geronimo,2289.92,9.66,2294.75,0.0,0.0,0.7,0.0850677965007742,-0.03670312679242402,-0.14619191902974696
we're gone,2292.079,11.201,2297.6795,0.0,0.0,-0.8,0.08632723212092044,-0.03795083300973166,-0.14453020884489992
hey i've got it yeah what the treasure,2347.119,6.641,2350.4395,0.5267,0.0,0.7,0.10405456453176232,-0.056501445673257406,-0.11397420893045836
brown wooden box brass bands big lock,2350.56,4.4,2352.76,0.0,0.0,0.4,0.10462884969144964,-0.05712641726691224,-0.11264206556172675
yes that's a george,2353.76,2.88,2355.2000000000003,0.4019,0.0,0.6,0.10521495670682679,-0.05776438578393703,-0.1112459162547522
come on come on boy grab the loot and,2354.96,3.52,2356.7200000000003,0.0,0.0,0.6,0.10557092500653577,-0.058151761909925694,-0.11037876511556922
scoop drop me a hook boy,2356.64,13.199,2363.2395,-0.128,0.0,0.7,0.10701882188354041,-0.05972427891365623,-0.10668480351379678
walk us up go low the line and stand by,2358.48,11.359,2364.1595,-0.2732,0.0,0.4,0.1072129225439661,-0.05993439496382971,-0.10616716687959954
what is it what's the matter buster,2415.04,4.24,2417.16,0.0258,0.0,0.2,0.11436418720765393,-0.0666414523959441,-0.0787767224887405
bogatan it can only be bogota,2416.96,4.159,2419.0395,0.0,0.0,0.4,0.11448017980489165,-0.06666866273862633,-0.07792349174383115
hey never mind that treasure come on,2419.28,5.13,2421.8450000000003,-0.2235,0.0,0.7,0.11463682295656917,-0.06668035439486615,-0.07666893649547037
pull my palate oh not everywhere we,2421.119,5.601,2423.9195,0.0,0.0,0.3,0.11474003845913067,-0.06666653319891544,-0.07575630054251001
get him up close now so i can gaff him,2435.92,9.36,2440.6,0.0,0.0,0.3,0.11518943103857927,-0.06584259114833489,-0.06891818645413415
easy now whoa easy does it,2439.76,9.12,2444.32,0.7003,0.4333333333333333,0.7,0.11519967531003562,-0.06548123711203954,-0.06752351273396016
he's going to play with me oh,2445.28,7.12,2448.84,0.34,0.0,0.7,0.11516923432957059,-0.06495245841868308,-0.0658977687709869
hi oh you got it hey buster are you okay,2448.88,6.479,2452.1195,0.2263,0.5,0.4,0.11511809673723801,-0.06450637888597414,-0.06476705057685474
hey buster exhale a little exhale just,2452.4,4.959,2454.8795,0.0,-0.1875,0.2,0.1150563685800831,-0.06408979860495584,-0.06384820805586547
buster hey buster buster,2457.359,13.59,2464.154,0.0,0.0,0.8,0.11472612658902957,-0.0624096287086722,-0.0609889787826178
he's not in there,2480.319,2.881,2481.7595,0.0,0.0,-0.7,0.11359770358733907,-0.05799310132796927,-0.056603735159235787
obviously boca 10 has claimed the,2487.359,3.921,2489.3195,0.0,0.0,0.6,0.11292048403732181,-0.05558525833354143,-0.05517428525135992
now lala it is time to feed the sharks,2491.28,6.079,2494.3195,0.0,0.0,0.3,0.1124115839647767,-0.05381877540045541,-0.05438861551434583
put down that gun your days of telling,2494.8,3.6,2496.6000000000004,-0.34,-0.1555555555555555,-0.7,0.11216368357891726,-0.05296640434464426,-0.05407380253921744
me what to do,2497.359,4.96,2499.839,0.0,0.0,0.3,0.11179484416351407,-0.051705001345059634,-0.05367453781111698
are over without you i have the island,2498.4,7.28,2502.04,0.0,0.0,-0.7,0.11153311751888714,-0.0508135768103967,-0.0534357702181628
the jewels everything for this moment,2502.319,6.241,2505.4395,0.4588,0.0,0.7,0.11111147195916449,-0.04938180601763063,-0.053119625493764984
i have waited all my life you try to put,2505.68,4.56,2507.96,0.0,0.0,-0.7,0.11078537743010214,-0.04827685086553531,-0.052927118846194346
the finger on us boy and you're gonna,2508.56,2.64,2509.88,0.0,0.0,0.7,0.1105293671355448,-0.047410169295817914,-0.052804765954641786
have a lot of trouble with your,2510.24,3.359,2511.9195,-0.4019,-0.2,-0.7,0.11025028967259373,-0.046465743428926495,-0.05269808069906836
oh buster my boy,2517.92,7.679,2521.7595,0.0,0.0,0.7,0.1088027730942324,-0.041560178602482206,-0.05252889494122507
come on boy,2522.8,2.799,2524.1995,0.0,0.0,0.7,0.10841852175027372,-0.04025312504344787,-0.05257777794530672
who's there i'm just closing the gate,2525.839,3.441,2527.5595,0.0,0.0,0.2,0.10787334145310323,-0.03839399372439473,-0.05270471238192192
he's flap-happy this boy,2527.76,3.28,2529.4,0.0,0.0,0.7,0.10756692765913828,-0.0373472038329743,-0.052802129619473094
now he worries about oh we're proud of,2529.28,3.12,2530.84,0.0772,0.7371988682603154,0.6,0.10732339313028604,-0.036514527269511744,-0.05289139431638256
you bubbles proud of you,2531.04,3.6,2532.84,0.4767,0.7371988682603154,0.7,0.10697966958692146,-0.035338528257015465,-0.05303354249150467
we thought you were gone yeah many brave,2532.4,3.679,2534.2395,0.6808,0.65,0.7,0.10673539026976053,-0.034502394880597656,-0.05314504855419802
hearts are asleep in the deep good thing,2534.64,2.479,2535.8795,0.802,0.35,0.4,0.10644522838566502,-0.03350899731077652,-0.05328775487277608
he's a coward huh,2536.079,4.161,2538.1595,-0.4588,0.0,-0.7,0.10603489808718436,-0.032104123815950465,-0.05350664863121147
oh he's wonderful oh no it was really,2537.119,4.561,2539.3995,0.3612,0.6,0.3,0.10580838025147077,-0.03132869594157483,-0.05363519117342658
nothing i had him groggy with a headlock,2540.24,2.8,2541.64,0.0,0.0,0.6,0.10539316157128323,-0.029907795383937872,-0.05388338536764617
but he hit me with an ink bottle,2541.68,8.32,2545.84,0.0,0.0,-0.7,0.10459450115658765,-0.027177804119410856,-0.05439917570190077
i thought that was chlorophyll hey look,2543.04,8.88,2547.48,0.0,0.0,0.3,0.10427556188998527,-0.02608916898785401,-0.05461670097041808
we cannot go back to that too he will,2550.0,3.599,2551.7995,0.0,0.0,-0.7,0.10341685138416853,-0.02316397242264812,-0.05522697789124533
have our throats cut oh dear,2551.92,3.439,2553.6395,0.128,0.0,-0.8,0.10304296086130567,-0.02189341206652069,-0.05550136346933299
that'll hurt my high notes that might,2553.599,3.361,2555.2795,-0.5267,0.16,-0.7,0.10270569204359879,-0.020749119876870118,-0.05575216950186735
help you could sing duets,2555.359,4.0,2557.359,0.4019,0.0,0.7,0.10227265195941858,-0.019282614029627963,-0.056077668714222755
we must go on the valley valley here we,2556.96,4.8,2559.36,0.0,0.0,0.5,0.10185033571599683,-0.01785557050266602,-0.05639770887766542
can sell the jewels we must sail at once,2559.359,4.161,2561.4395,0.4588,0.0,0.7,0.10140567958098626,-0.016356610407939492,-0.0567362053390173
i'll pack hey wait a minute i want to,2561.76,3.92,2563.7200000000003,0.0772,0.0,0.3,0.1009113666921192,-0.014694805582455422,-0.05711288851921668
ask you something i've been wondering uh,2563.52,3.599,2565.3195,0.0,0.0,0.2,0.10056054779258461,-0.013518453831622167,-0.05737965448912217
how did you get out of that suit out of,2565.68,2.96,2567.16,0.0,0.0,0.2,0.10015271964613341,-0.012154255369240741,-0.05768840570604053
the diamond suit yeah well it was easy,2567.119,3.121,2568.6795,0.8225,0.4333333333333333,0.6,0.09981270806696359,-0.011019719994537752,-0.05794417318190983
you see i was top of the bottom,2568.64,11.199,2574.2395,0.2023,0.5,-0.7,0.09854351521272937,-0.00680856835806128,-0.058878693905926836
just think this stuff is real again it's,2610.4,4.08,2612.44,0.0,0.2,0.8,0.08886283220155236,0.02381158111320414,-0.06351088117011151
worth millions george millions,2612.72,3.84,2614.64,0.2263,0.3,-0.7,0.0882598303424497,0.025618763163712047,-0.0635891474145917
looks like ali khan's garbage can yeah,2614.48,3.2,2616.08,0.5719,0.0,-0.7,0.08786275604551037,0.026801758226681842,-0.06362424451443931
the top layer,2616.56,2.48,2617.8,0.2023,0.5,0.2,0.08738604256481744,0.02821456877376603,-0.06364877233423416
i think i'll have cufflinks made of,2617.68,3.52,2619.44,0.0,0.0,0.4,0.08692907408003614,0.029561155379519033,-0.06365392012831482
these tell me you think this is too much,2619.04,3.68,2620.88,0.0,0.2,-0.7,0.08652590856871482,0.030742872647822612,-0.06364327300236768
no i think that'll work you know if you,2621.2,3.2,2622.8,-0.296,0.0,0.3,0.08598559885119468,0.03231718521152417,-0.06360627794699568
wear it right with a baby spot on it oh,2622.72,2.24,2623.84,0.0,0.2857142857142857,0.7,0.085691634649063,0.03316916013857603,-0.06357504999733989
they're all,2624.4,2.959,2625.8795,0.0,0.0,0.2,0.08511255182524258,0.03483799215831995,-0.0634902641257241
lalas oh yeah and lala's all mine what a,2624.96,3.2,2626.56,0.296,0.0,0.7,0.08491857760035293,0.03539416498066169,-0.06345487607822056
parlay huh,2627.359,2.081,2628.3995,0.0,0.0,0.3,0.08439236661455765,0.03689572310486043,-0.0633409560800665
you know when i become prince the first,2628.16,2.24,2629.28,0.0,0.25,0.8,0.08413953523276979,0.03761340740614901,-0.06327680629859149
thing i'm going to do is pass a,2629.44,2.72,2630.8,0.0,0.0,0.6,0.08370164247961454,0.03885055781551698,-0.06315105425326213
community property law oh yes dude that,2630.4,4.16,2632.48,0.4019,0.0,0.4,0.08321557590596025,0.040215061980324526,-0.06298944695704911
knocks me in right away what lion what,2632.16,6.64,2635.48,0.0,0.2857142857142857,0.4,0.08234228725409694,0.042643195146762486,-0.06263980215192723
form oh fantastic,2634.56,6.0,2637.56,0.5574,0.4,0.2,0.08173290661963846,0.044319514175301014,-0.06234979483661013
let me put this under canvas let me see,2638.8,4.0,2640.8,0.0,0.0,0.8,0.08077751250442655,0.04691736660640374,-0.061817145556223016
shame to you you're a grown man well,2646.319,3.441,2648.0395,-0.25,0.0,-0.7,0.07861692904168545,0.05265262281596051,-0.06024909232719694
she's a grown girl yeah,2648.0,3.52,2649.76,0.296,0.0,0.4,0.07809846380378661,0.053999410706471865,-0.05979535041685942
i wonder where you grow this stuff huh,2649.76,3.2,2651.36,0.0,0.0,0.6,0.07761466679745489,0.05524565079347338,-0.059344159189486594
if you find out give me a call will you,2651.52,2.96,2653.0,0.0,0.0,0.4,0.07711716426299238,0.056516551889296496,-0.05885201874455049
